id,year,count,bin,
107,2015,269,10,
107,2016,280,10,
107,2017,279,10,
107,2018,315,10,
107,2019,228,10,
108,2005,20,2,
108,2006,18,1,
108,2007,27,2,
108,2008,45,4,
108,2009,14,1,
108,2010,30,3,
108,2011,39,3,
108,2012,56,5,
108,2013,61,6,
108,2014,61,6,
108,2015,51,5,
108,2016,71,7,
108,2017,51,5,
108,2018,90,9,
108,2019,47,4,
109,2007,34,3,
109,2008,27,2,
109,2009,32,3,
109,2010,35,3,
109,2011,51,5,
109,2012,32,3,
109,2013,32,3,
109,2014,35,3,
109,2015,31,3,
109,2016,65,6,
109,2017,62,6,
109,2018,48,4,
109,2019,45,4,
110,2008,12,1,
110,2009,8,0,
110,2010,8,0,
110,2011,20,2,
110,2012,17,1,
110,2013,19,1,
110,2014,26,2,
110,2015,23,2,
110,2016,22,2,
110,2017,21,2,
110,2018,24,2,
110,2019,17,1,
111,1986,14,1,
111,1989,18,1,
112,2002,12,1,
112,2003,7,0,
112,2004,9,0,
112,2005,2,0,
112,2006,18,1,
112,2007,14,1,
112,2008,17,1,
112,2009,18,1,
112,2010,15,1,
112,2011,14,1,
112,2012,15,1,
112,2013,18,1,
112,2014,28,2,
112,2015,40,4,
112,2016,33,3,
112,2017,41,4,
112,2018,60,6,
112,2019,26,2,
113,1998,52,5,
113,1999,14,1,
113,2000,39,3,
113,2001,33,3,
113,2002,32,3,
113,2003,35,3,
113,2004,41,4,
113,2005,43,4,
113,2006,46,4,
113,2007,53,5,
113,2008,56,5,
113,2009,66,6,
113,2010,50,5,
113,2011,44,4,
113,2012,41,4,
113,2013,47,4,
113,2014,70,7,
113,2015,82,8,
113,2016,68,6,
113,2017,65,6,
113,2018,70,7,
113,2019,39,3,
114,2002,21,2,
114,2003,91,9,
114,2004,11,1,
114,2005,12,1,
114,2006,22,2,
114,2007,12,1,
114,2008,14,1,
114,2009,14,1,
114,2010,31,3,
114,2011,8,0,
114,2012,27,2,
114,2013,13,1,
114,2014,13,1,
114,2015,11,1,
114,2016,7,0,
114,2017,16,1,
114,2018,12,1,
115,2003,9,0,
115,2005,8,0,
115,2006,2,0,
115,2007,14,1,
115,2008,14,1,
115,2009,17,1,
115,2011,6,0,
115,2012,12,1,
115,2013,11,1,
115,2014,13,1,
115,2015,14,1,
115,2016,16,1,
115,2017,14,1,
115,2018,13,1,
115,2019,11,1,
116,1992,22,2,
116,1993,21,2,
116,1994,21,2,
116,1995,19,1,
116,1996,18,1,
116,1997,16,1,
116,1998,16,1,
116,1999,13,1,
116,2000,20,2,
116,2001,23,2,
116,2002,17,1,
116,2003,18,1,
116,2004,19,1,
116,2005,19,1,
116,2006,27,2,
116,2007,20,2,
116,2008,20,2,
116,2009,12,1,
116,2010,6,0,
116,2011,13,1,
116,2012,14,1,
116,2013,23,2,
116,2014,19,1,
116,2015,14,1,
116,2016,16,1,
116,2017,15,1,
116,2018,16,1,
116,2019,7,0,
117,2020,20,2,
118,2011,9,0,
118,2012,13,1,
118,2013,9,0,
118,2014,10,1,
118,2015,5,0,
118,2016,4,0,
118,2017,7,0,
118,2018,7,0,
118,2019,4,0,
119,1994,14,1,
119,1995,22,2,
119,1996,17,1,
119,1998,15,1,
119,1999,14,1,
119,2000,7,0,
119,2001,14,1,
119,2002,14,1,
119,2004,11,1,
119,2005,16,1,
119,2006,15,1,
119,2007,15,1,
119,2008,21,2,
119,2009,22,2,
119,2010,19,1,
119,2011,28,2,
119,2012,23,2,
119,2013,22,2,
119,2014,22,2,
119,2015,22,2,
119,2016,22,2,
119,2017,22,2,
119,2018,11,1,
120,2011,46,4,
120,2012,37,3,
120,2013,28,2,
120,2014,26,2,
120,2015,19,1,
120,2016,14,1,
120,2017,25,2,
120,2018,42,4,
120,2019,41,4,
121,2010,13,1,
121,2011,28,2,
121,2012,33,3,
121,2013,20,2,
121,2014,14,1,
121,2015,27,2,
121,2016,9,0,
121,2017,19,1,
121,2018,24,2,
121,2019,18,1,
122,2014,28,2,
122,2015,49,4,
122,2016,66,6,
122,2017,63,6,
122,2018,58,5,
122,2019,54,5,
123,2001,9,0,
123,2002,17,1,
123,2003,15,1,
123,2004,21,2,
123,2005,35,3,
123,2006,27,2,
123,2007,37,3,
123,2008,40,4,
123,2009,38,3,
123,2010,49,4,
123,2011,26,2,
123,2012,43,4,
123,2013,17,1,
123,2014,4,0,
124,1984,19,1,
124,1985,18,1,
124,1986,18,1,
124,1987,19,1,
124,1988,13,1,
124,1989,22,2,
124,1990,28,2,
124,1991,28,2,
124,1992,44,4,
124,1993,39,3,
124,1994,32,3,
124,1995,32,3,
124,1996,41,4,
124,1997,39,3,
124,1998,33,3,
124,1999,41,4,
124,2000,36,3,
125,1988,15,1,
125,1990,20,2,
125,1991,19,1,
125,1992,15,1,
125,1993,13,1,
125,1994,16,1,
125,1995,13,1,
125,1996,11,1,
125,1997,13,1,
125,1998,14,1,
125,1999,10,1,
125,2000,15,1,
125,2001,12,1,
125,2002,16,1,
125,2003,11,1,
125,2004,16,1,
125,2005,17,1,
125,2006,12,1,
125,2007,16,1,
125,2008,13,1,
125,2009,12,1,
125,2010,16,1,
125,2011,15,1,
125,2012,16,1,
125,2013,13,1,
125,2014,16,1,
125,2015,17,1,
125,2016,22,2,
125,2017,24,2,
125,2018,20,2,
125,2019,10,1,
126,2006,30,3,
126,2007,33,3,
126,2008,41,4,
126,2009,37,3,
126,2010,36,3,
126,2011,35,3,
126,2012,53,5,
126,2013,49,4,
126,2014,35,3,
126,2015,41,4,
126,2016,36,3,
126,2017,30,3,
126,2018,31,3,
126,2019,25,2,
127,2006,13,1,
127,2007,42,4,
127,2008,43,4,
127,2009,61,6,
127,2010,233,10,
128,2008,12,1,
128,2009,15,1,
128,2010,13,1,
128,2011,10,1,
128,2012,8,0,
128,2013,7,0,
128,2014,5,0,
128,2015,29,2,
128,2016,18,1,
128,2017,25,2,
128,2018,23,2,
128,2019,9,0,
129,2010,25,2,
129,2011,21,2,
129,2012,21,2,
129,2013,26,2,
129,2014,24,2,
129,2015,19,1,
129,2016,17,1,
129,2017,18,1,
129,2018,20,2,
129,2019,12,1,
130,2015,8,0,
130,2016,16,1,
130,2017,10,1,
130,2018,15,1,
130,2019,6,0,
131,1998,37,3,
131,1999,35,3,
131,2000,33,3,
131,2001,41,4,
131,2002,37,3,
131,2003,47,4,
131,2004,48,4,
131,2005,73,7,
131,2006,54,5,
131,2007,67,6,
131,2008,63,6,
131,2009,94,9,
131,2010,68,6,
131,2011,77,7,
131,2012,109,10,
131,2013,75,7,
131,2014,94,9,
131,2015,63,6,
131,2016,73,7,
131,2017,58,5,
131,2018,61,6,
131,2019,53,5,
132,1992,65,6,
132,1993,94,9,
132,1994,73,7,
132,1995,79,7,
132,1996,85,8,
132,1997,97,9,
132,1998,115,10,
132,1999,111,10,
132,2000,118,10,
132,2001,132,10,
132,2002,162,10,
132,2003,147,10,
132,2004,144,10,
132,2005,145,10,
132,2006,142,10,
132,2007,149,10,
132,2008,160,10,
132,2009,185,10,
132,2010,168,10,
132,2011,178,10,
132,2012,198,10,
132,2013,181,10,
132,2014,188,10,
132,2015,216,10,
132,2016,229,10,
132,2017,230,10,
132,2018,248,10,
132,2019,201,10,
133,1989,14,1,
133,1990,14,1,
133,1991,10,1,
133,1992,9,0,
133,1993,9,0,
133,1994,11,1,
134,2001,15,1,
134,2002,15,1,
134,2003,15,1,
134,2004,16,1,
134,2005,16,1,
134,2006,15,1,
134,2007,14,1,
134,2008,14,1,
134,2009,16,1,
134,2010,15,1,
134,2011,14,1,
134,2012,17,1,
134,2013,13,1,
134,2014,16,1,
134,2015,26,2,
134,2016,15,1,
134,2017,13,1,
134,2018,12,1,
134,2019,7,0,
135,1995,19,1,
135,1996,51,5,
135,1997,58,5,
135,1998,51,5,
135,1999,54,5,
135,2000,49,4,
135,2001,56,5,
135,2002,101,10,
135,2003,59,5,
135,2004,47,4,
135,2005,57,5,
135,2006,52,5,
135,2007,37,3,
135,2008,30,3,
135,2009,33,3,
135,2010,38,3,
135,2011,39,3,
135,2012,39,3,
135,2013,39,3,
135,2014,49,4,
135,2015,52,5,
135,2016,36,3,
135,2017,36,3,
136,1987,36,3,
136,1988,34,3,
136,1989,36,3,
136,1990,41,4,
136,1991,34,3,
136,1992,17,1,
136,1993,46,4,
136,1994,34,3,
136,1995,27,2,
136,1996,30,3,
136,1997,25,2,
136,1998,33,3,
136,1999,35,3,
136,2000,35,3,
136,2001,41,4,
136,2002,43,4,
136,2003,41,4,
136,2004,34,3,
136,2005,34,3,
136,2006,41,4,
136,2007,37,3,
136,2008,41,4,
136,2009,42,4,
136,2010,47,4,
136,2011,38,3,
136,2012,45,4,
136,2013,41,4,
136,2014,36,3,
136,2015,41,4,
136,2016,45,4,
136,2017,27,2,
136,2018,38,3,
136,2019,10,1,
137,1977,22,2,
137,1978,14,1,
137,1979,12,1,
137,1981,15,1,
137,1982,43,4,
137,1983,46,4,
137,1984,45,4,
137,1985,41,4,
137,1986,33,3,
138,1984,41,4,
138,1991,90,9,
138,1992,126,10,
138,1993,129,10,
138,1994,140,10,
138,1995,117,10,
138,1996,117,10,
138,1997,130,10,
138,1998,158,10,
138,1999,172,10,
138,2000,152,10,
138,2001,140,10,
138,2002,127,10,
138,2003,88,8,
138,2004,104,10,
138,2005,129,10,
138,2006,138,10,
138,2007,125,10,
138,2008,122,10,
138,2009,128,10,
138,2010,167,10,
138,2011,162,10,
138,2012,196,10,
138,2013,201,10,
138,2014,246,10,
138,2015,228,10,
138,2016,312,10,
138,2017,304,10,
138,2018,327,10,
138,2019,190,10,
139,1996,17,1,
139,1997,21,2,
139,1998,18,1,
139,1999,21,2,
139,2000,17,1,
139,2001,16,1,
139,2002,20,2,
139,2004,20,2,
139,2005,17,1,
139,2006,11,1,
139,2007,8,0,
139,2009,17,1,
139,2010,9,0,
139,2011,11,1,
139,2012,14,1,
139,2013,12,1,
139,2014,13,1,
139,2015,15,1,
139,2016,15,1,
139,2017,14,1,
139,2018,15,1,
139,2019,10,1,
140,2006,23,2,
140,2007,43,4,
140,2008,48,4,
140,2009,42,4,
140,2010,41,4,
140,2011,35,3,
140,2012,42,4,
140,2013,46,4,
140,2014,51,5,
140,2015,75,7,
140,2016,73,7,
140,2017,70,7,
140,2018,68,6,
140,2019,48,4,
141,2012,18,1,
141,2013,11,1,
141,2018,4,0,
141,2019,5,0,
142,2014,12,1,
142,2015,34,3,
142,2016,30,3,
142,2017,28,2,
142,2018,38,3,
143,1997,18,1,
143,1998,31,3,
143,1999,31,3,
143,2000,39,3,
143,2001,21,2,
143,2002,48,4,
143,2003,64,6,
143,2004,38,3,
143,2005,30,3,
143,2006,32,3,
143,2007,35,3,
143,2008,40,4,
143,2009,38,3,
143,2010,53,5,
143,2011,27,2,
143,2012,33,3,
143,2013,35,3,
143,2014,23,2,
144,2009,5,0,
144,2010,28,2,
144,2011,41,4,
144,2012,21,2,
144,2013,13,1,
144,2014,22,2,
144,2015,32,3,
144,2016,22,2,
144,2017,21,2,
144,2018,48,4,
144,2019,21,2,
145,2010,18,1,
145,2011,49,4,
145,2012,41,4,
145,2013,53,5,
145,2014,58,5,
145,2015,41,4,
145,2016,67,6,
145,2017,58,5,
145,2018,25,2,
145,2019,13,1,
146,2005,7,0,
146,2009,23,2,
146,2011,28,2,
146,2012,26,2,
146,2013,29,2,
146,2014,27,2,
146,2015,26,2,
146,2016,29,2,
146,2017,32,3,
146,2018,35,3,
146,2019,38,3,
147,2001,5,0,
147,2002,10,1,
147,2003,9,0,
147,2004,22,2,
147,2005,22,2,
147,2006,22,2,
147,2007,28,2,
147,2008,24,2,
147,2009,31,3,
147,2010,26,2,
147,2011,26,2,
147,2012,29,2,
147,2013,27,2,
147,2014,35,3,
147,2015,39,3,
147,2016,38,3,
147,2017,37,3,
147,2018,43,4,
147,2019,41,4,
148,2010,20,2,
148,2011,16,1,
148,2012,16,1,
148,2014,8,0,
148,2015,8,0,
148,2016,8,0,
148,2017,12,1,
148,2018,10,1,
149,2008,12,1,
149,2009,12,1,
149,2010,13,1,
149,2012,9,0,
149,2013,4,0,
149,2014,6,0,
149,2017,12,1,
150,2002,20,2,
150,2003,26,2,
150,2004,21,2,
150,2005,23,2,
150,2006,28,2,
150,2007,21,2,
150,2008,24,2,
150,2009,27,2,
150,2010,23,2,
150,2011,25,2,
150,2012,22,2,
150,2013,19,1,
150,2014,21,2,
150,2015,20,2,
150,2016,21,2,
150,2017,22,2,
150,2018,20,2,
150,2019,27,2,
151,2009,19,1,
151,2010,18,1,
151,2011,19,1,
151,2012,17,1,
151,2013,16,1,
151,2014,8,0,
151,2015,7,0,
151,2016,7,0,
151,2017,9,0,
151,2018,9,0,
151,2019,4,0,
152,2007,25,2,
152,2008,39,3,
152,2009,41,4,
152,2010,35,3,
152,2011,47,4,
152,2012,51,5,
152,2013,29,2,
152,2014,27,2,
152,2015,18,1,
152,2016,20,2,
152,2017,40,4,
152,2018,56,5,
152,2019,36,3,
153,1986,38,3,
153,1987,27,2,
153,1988,31,3,
153,1989,38,3,
153,1990,36,3,
153,1991,41,4,
153,1992,42,4,
153,1993,31,3,
153,1994,27,2,
153,1995,26,2,
153,1996,40,4,
154,1998,29,2,
154,1999,32,3,
154,2000,25,2,
154,2001,21,2,
154,2002,21,2,
154,2003,39,3,
154,2004,23,2,
154,2005,32,3,
154,2006,23,2,
155,1997,27,2,
156,2015,274,10,
156,2016,316,10,
156,2017,316,10,
156,2018,430,10,
156,2019,411,10,
157,1977,43,4,
157,1978,50,5,
157,1979,39,3,
157,1980,45,4,
157,1981,33,3,
157,1982,44,4,
157,1983,34,3,
157,1984,44,4,
157,1985,37,3,
157,1986,32,3,
157,1987,33,3,
157,1988,31,3,
157,1989,28,2,
157,1990,30,3,
157,1991,26,2,
157,1992,19,1,
157,1993,23,2,
157,1994,24,2,
157,1995,32,3,
157,1996,31,3,
157,1997,27,2,
157,1998,27,2,
157,1999,27,2,
157,2000,29,2,
157,2001,21,2,
157,2002,21,2,
157,2003,26,2,
157,2004,26,2,
157,2005,41,4,
157,2006,32,3,
157,2007,46,4,
157,2008,36,3,
157,2009,44,4,
157,2010,37,3,
157,2011,28,2,
157,2012,31,3,
157,2013,34,3,
157,2014,32,3,
157,2015,30,3,
157,2016,40,4,
157,2017,42,4,
157,2018,36,3,
157,2019,24,2,
158,2000,4,0,
158,2001,21,2,
158,2002,50,5,
158,2003,81,8,
158,2004,55,5,
158,2005,73,7,
158,2006,100,10,
158,2007,91,9,
158,2008,66,6,
158,2009,100,10,
158,2010,118,10,
158,2011,105,10,
158,2012,119,10,
158,2013,121,10,
158,2014,120,10,
158,2015,118,10,
158,2016,236,10,
158,2017,234,10,
158,2018,84,8,
158,2019,96,9,
159,2013,7,0,
159,2014,13,1,
159,2015,19,1,
159,2016,18,1,
159,2017,19,1,
159,2018,22,2,
160,2006,41,4,
160,2008,26,2,
160,2010,18,1,
161,2010,20,2,
161,2011,17,1,
161,2012,25,2,
161,2013,19,1,
161,2014,21,2,
161,2015,15,1,
161,2016,16,1,
161,2017,18,1,
161,2018,19,1,
161,2019,14,1,
162,2017,41,4,
162,2018,46,4,
162,2019,32,3,
163,2013,6,0,
163,2016,7,0,
164,2011,24,2,
164,2012,23,2,
164,2013,23,2,
164,2014,20,2,
164,2015,17,1,
164,2016,18,1,
164,2017,24,2,
164,2018,19,1,
164,2019,15,1,
165,2006,11,1,
165,2007,13,1,
165,2008,19,1,
165,2009,14,1,
165,2010,13,1,
165,2011,10,1,
165,2012,13,1,
166,1999,23,2,
166,2000,28,2,
166,2001,34,3,
166,2002,30,3,
166,2003,45,4,
166,2004,47,4,
166,2005,48,4,
166,2006,56,5,
166,2007,62,6,
166,2008,53,5,
166,2009,67,6,
166,2010,67,6,
166,2011,58,5,
166,2012,55,5,
166,2013,34,3,
166,2014,48,4,
166,2015,62,6,
166,2016,101,10,
166,2017,82,8,
166,2018,76,7,
166,2019,55,5,
167,2014,19,1,
167,2015,19,1,
167,2016,20,2,
167,2017,49,4,
167,2018,39,3,
167,2019,21,2,
168,2011,13,1,
169,2006,27,2,
169,2007,23,2,
169,2008,24,2,
169,2009,27,2,
169,2010,15,1,
169,2011,20,2,
169,2012,16,1,
169,2013,16,1,
169,2014,18,1,
169,2015,14,1,
169,2016,12,1,
170,1991,33,3,
170,1992,27,2,
170,1993,32,3,
170,1994,18,1,
170,1995,29,2,
170,1996,43,4,
170,1997,33,3,
170,1998,33,3,
170,1999,40,4,
170,2000,34,3,
170,2001,39,3,
170,2002,42,4,
170,2003,37,3,
170,2004,42,4,
170,2005,71,7,
170,2006,62,6,
170,2007,83,8,
170,2008,80,8,
170,2009,89,8,
170,2010,82,8,
170,2011,98,9,
170,2012,109,10,
170,2013,97,9,
170,2014,88,8,
170,2015,91,9,
170,2016,86,8,
170,2017,71,7,
170,2018,90,9,
170,2019,51,5,
171,2011,5,0,
172,2012,22,2,
172,2013,22,2,
172,2014,20,2,
172,2015,19,1,
172,2016,21,2,
172,2017,23,2,
172,2018,9,0,
173,1999,20,2,
173,2000,21,2,
173,2001,29,2,
173,2002,26,2,
173,2003,31,3,
173,2004,39,3,
173,2005,25,2,
173,2006,27,2,
173,2007,24,2,
173,2008,19,1,
173,2009,12,1,
173,2010,17,1,
173,2011,19,1,
174,2011,20,2,
174,2012,19,1,
174,2013,18,1,
174,2014,19,1,
174,2015,18,1,
174,2016,17,1,
174,2017,16,1,
174,2018,18,1,
174,2019,12,1,
175,2009,48,4,
175,2010,53,5,
175,2011,46,4,
175,2012,53,5,
175,2013,46,4,
175,2014,33,3,
175,2015,45,4,
175,2016,47,4,
175,2017,48,4,
175,2018,48,4,
175,2019,39,3,
176,1974,1,0,
176,1982,83,8,
176,1983,133,10,
176,1984,86,8,
176,1985,117,10,
176,1987,90,9,
176,1988,101,10,
176,1989,130,10,
176,1990,78,7,
176,1991,66,6,
176,1992,81,8,
176,1993,59,5,
176,1994,79,7,
176,1995,53,5,
176,1996,75,7,
176,1997,66,6,
176,1998,78,7,
176,1999,44,4,
176,2000,49,4,
176,2001,46,4,
176,2002,52,5,
176,2003,57,5,
176,2004,34,3,
176,2005,33,3,
176,2006,31,3,
176,2007,20,2,
176,2008,47,4,
176,2009,8,0,
176,2013,13,1,
177,1994,6,0,
177,1995,30,3,
177,1996,23,2,
177,1997,26,2,
177,1998,25,2,
177,1999,40,4,
177,2000,45,4,
177,2001,61,6,
177,2002,38,3,
177,2003,38,3,
177,2004,30,3,
177,2005,41,4,
177,2006,40,4,
177,2007,53,5,
177,2008,53,5,
177,2009,46,4,
177,2010,52,5,
177,2011,51,5,
177,2012,56,5,
177,2013,41,4,
177,2014,50,5,
177,2015,57,5,
177,2016,78,7,
177,2017,90,9,
177,2018,103,10,
177,2019,104,10,
178,2005,16,1,
178,2006,15,1,
178,2007,25,2,
178,2008,25,2,
178,2009,24,2,
178,2010,19,1,
178,2011,23,2,
178,2012,12,1,
178,2013,9,0,
178,2014,19,1,
178,2015,5,0,
178,2016,15,1,
178,2017,22,2,
178,2018,28,2,
178,2019,20,2,
179,2011,12,1,
179,2012,9,0,
179,2013,16,1,
179,2015,8,0,
179,2016,8,0,
179,2017,8,0,
179,2018,4,0,
180,2010,23,2,
180,2011,20,2,
180,2013,6,0,
180,2018,5,0,
181,1997,98,9,
181,1998,94,9,
181,1999,85,8,
181,2000,95,9,
181,2001,80,8,
181,2002,101,10,
181,2003,102,10,
181,2004,96,9,
181,2005,90,9,
181,2006,92,9,
181,2007,97,9,
181,2008,99,9,
181,2009,89,8,
181,2010,90,9,
181,2011,108,10,
181,2012,93,9,
181,2013,91,9,
181,2014,82,8,
181,2015,86,8,
181,2016,85,8,
181,2017,80,8,
181,2018,59,5,
181,2019,21,2,
182,2014,5,0,
182,2015,6,0,
182,2016,20,2,
183,2012,19,1,
183,2013,57,5,
183,2014,77,7,
183,2015,142,10,
183,2016,246,10,
183,2017,406,10,
183,2018,488,10,
183,2019,363,10,
184,2011,15,1,
184,2012,7,0,
184,2013,13,1,
184,2014,20,2,
184,2015,27,2,
184,2016,25,2,
184,2017,34,3,
184,2018,30,3,
184,2019,33,3,
185,1996,12,1,
185,1997,14,1,
185,1998,12,1,
185,1999,11,1,
185,2000,14,1,
185,2001,8,0,
185,2002,19,1,
185,2003,15,1,
185,2004,14,1,
185,2005,10,1,
185,2006,13,1,
185,2007,16,1,
185,2008,16,1,
185,2009,15,1,
185,2010,17,1,
186,2005,16,1,
186,2006,18,1,
186,2007,31,3,
186,2008,27,2,
186,2009,29,2,
186,2010,35,3,
186,2011,45,4,
186,2012,53,5,
186,2013,39,3,
186,2014,58,5,
186,2015,91,9,
186,2016,73,7,
186,2017,63,6,
186,2018,41,4,
186,2019,20,2,
187,1997,28,2,
187,1998,25,2,
187,1999,24,2,
187,2000,31,3,
187,2001,37,3,
187,2002,49,4,
187,2003,40,4,
187,2004,52,5,
187,2005,34,3,
187,2006,54,5,
187,2007,59,5,
187,2008,54,5,
187,2009,61,6,
187,2010,62,6,
187,2011,81,8,
187,2012,85,8,
187,2013,161,10,
187,2014,166,10,
187,2015,99,9,
187,2016,74,7,
187,2017,87,8,
187,2018,96,9,
187,2019,51,5,
188,2004,71,7,
188,2005,96,9,
188,2006,120,10,
188,2007,138,10,
188,2008,173,10,
188,2009,180,10,
188,2010,179,10,
188,2011,237,10,
188,2012,231,10,
188,2013,296,10,
188,2014,436,10,
188,2015,498,10,
188,2016,408,10,
188,2017,493,10,
188,2018,388,10,
188,2019,299,10,
189,2003,58,5,
189,2004,52,5,
189,2005,63,6,
189,2006,52,5,
189,2007,52,5,
189,2008,55,5,
189,2009,61,6,
189,2010,55,5,
189,2011,61,6,
189,2012,58,5,
189,2013,58,5,
189,2014,65,6,
189,2015,64,6,
189,2016,71,7,
189,2017,95,9,
189,2018,64,6,
189,2019,75,7,
190,1985,6,0,
190,1986,5,0,
190,1987,10,1,
190,1988,6,0,
190,1989,25,2,
190,1990,24,2,
190,1991,24,2,
190,1992,32,3,
190,1993,30,3,
190,1994,32,3,
190,1995,32,3,
190,1996,34,3,
190,1997,34,3,
190,1998,42,4,
190,1999,52,5,
190,2000,48,4,
190,2001,57,5,
190,2002,64,6,
190,2003,58,5,
190,2004,64,6,
190,2005,68,6,
190,2006,95,9,
190,2007,120,10,
190,2008,115,10,
190,2009,114,10,
190,2010,141,10,
190,2011,119,10,
190,2012,67,6,
190,2013,73,7,
190,2014,107,10,
190,2015,114,10,
190,2016,88,8,
190,2017,93,9,
190,2018,90,9,
190,2019,64,6,
191,2003,39,3,
191,2004,49,4,
191,2005,37,3,
191,2006,73,7,
191,2007,34,3,
191,2008,30,3,
191,2009,17,1,
191,2010,30,3,
191,2011,38,3,
191,2012,34,3,
191,2013,16,1,
191,2014,21,2,
192,2002,44,4,
192,2003,47,4,
192,2004,47,4,
192,2005,47,4,
192,2006,59,5,
192,2007,60,6,
192,2008,62,6,
192,2009,55,5,
192,2010,64,6,
192,2011,52,5,
192,2012,60,6,
192,2013,70,7,
192,2014,73,7,
192,2015,63,6,
192,2016,68,6,
192,2017,61,6,
192,2018,66,6,
192,2019,46,4,
193,1997,28,2,
193,1998,15,1,
193,1999,28,2,
193,2000,33,3,
193,2001,55,5,
193,2002,50,5,
193,2003,38,3,
193,2004,41,4,
193,2005,49,4,
193,2006,46,4,
193,2007,49,4,
193,2008,53,5,
193,2009,79,7,
193,2010,56,5,
193,2011,49,4,
193,2012,54,5,
193,2013,52,5,
193,2014,61,6,
193,2015,58,5,
193,2016,65,6,
193,2017,61,6,
193,2018,65,6,
193,2019,51,5,
194,2001,20,2,
194,2002,36,3,
194,2003,22,2,
194,2004,35,3,
194,2005,33,3,
194,2006,35,3,
194,2007,37,3,
194,2008,42,4,
194,2009,74,7,
194,2010,91,9,
194,2011,73,7,
194,2012,55,5,
194,2013,43,4,
194,2014,47,4,
194,2015,25,2,
194,2016,18,1,
194,2017,8,0,
194,2018,36,3,
194,2019,14,1,
195,2014,9,0,
195,2015,15,1,
195,2016,18,1,
195,2017,10,1,
196,1997,14,1,
196,1998,19,1,
196,1999,16,1,
196,2000,24,2,
196,2001,19,1,
196,2002,17,1,
196,2003,17,1,
196,2004,14,1,
196,2005,18,1,
196,2006,23,2,
196,2007,20,2,
196,2008,20,2,
196,2009,23,2,
196,2010,21,2,
196,2011,29,2,
196,2012,26,2,
196,2013,24,2,
196,2014,28,2,
196,2015,26,2,
196,2016,32,3,
196,2017,33,3,
196,2018,38,3,
196,2019,19,1,
197,1998,20,2,
197,1999,22,2,
197,2000,29,2,
197,2001,43,4,
197,2002,21,2,
197,2003,42,4,
197,2004,26,2,
197,2005,30,3,
197,2006,28,2,
197,2007,53,5,
197,2008,59,5,
197,2009,36,3,
197,2010,42,4,
197,2011,46,4,
197,2012,59,5,
197,2013,46,4,
197,2014,32,3,
197,2015,23,2,
197,2016,17,1,
197,2017,13,1,
197,2018,28,2,
197,2019,6,0,
198,2008,22,2,
198,2009,42,4,
198,2010,22,2,
198,2011,46,4,
198,2012,51,5,
198,2013,37,3,
198,2015,24,2,
199,2016,17,1,
199,2017,25,2,
199,2018,19,1,
199,2019,19,1,
200,2013,5,0,
200,2019,6,0,
201,2007,15,1,
201,2008,21,2,
201,2009,22,2,
201,2010,26,2,
201,2011,25,2,
201,2012,27,2,
201,2013,25,2,
201,2014,28,2,
201,2015,31,3,
201,2016,40,4,
201,2017,39,3,
201,2018,39,3,
201,2019,19,1,
202,2004,4,0,
202,2005,5,0,
202,2006,4,0,
202,2007,4,0,
202,2008,1,0,
202,2009,3,0,
202,2010,2,0,
202,2011,1,0,
202,2012,6,0,
202,2013,4,0,
202,2014,2,0,
202,2015,3,0,
202,2016,2,0,
202,2017,1,0,
202,2018,2,0,
202,2019,1,0,
203,2009,11,1,
203,2010,6,0,
203,2011,33,3,
203,2012,16,1,
203,2013,23,2,
203,2014,52,5,
203,2015,9,0,
203,2016,34,3,
203,2017,36,3,
203,2018,49,4,
203,2019,27,2,
204,2010,59,5,
204,2011,53,5,
204,2012,54,5,
204,2013,61,6,
204,2014,57,5,
204,2015,57,5,
204,2016,54,5,
204,2017,69,6,
204,2018,58,5,
204,2019,46,4,
205,1988,19,1,
205,1989,29,2,
205,1990,28,2,
205,1991,21,2,
205,1992,38,3,
205,1993,37,3,
205,1994,49,4,
205,1995,48,4,
205,1996,60,6,
205,1997,61,6,
205,1998,61,6,
205,1999,63,6,
205,2000,61,6,
205,2001,66,6,
205,2002,69,6,
205,2003,66,6,
205,2004,45,4,
205,2005,61,6,
205,2006,61,6,
205,2007,81,8,
205,2008,73,7,
205,2009,92,9,
205,2010,94,9,
205,2011,126,10,
205,2012,122,10,
205,2013,142,10,
205,2014,187,10,
205,2015,181,10,
205,2016,158,10,
205,2017,165,10,
205,2018,167,10,
205,2019,180,10,
206,2000,15,1,
206,2001,59,5,
206,2002,73,7,
206,2003,63,6,
206,2004,55,5,
206,2005,62,6,
206,2006,63,6,
206,2007,40,4,
206,2008,58,5,
206,2009,54,5,
206,2010,53,5,
206,2011,42,4,
206,2012,40,4,
206,2013,32,3,
206,2014,40,4,
206,2015,30,3,
206,2016,40,4,
206,2017,40,4,
206,2018,39,3,
206,2019,36,3,
207,2003,27,2,
207,2004,29,2,
207,2005,35,3,
207,2006,34,3,
207,2007,37,3,
207,2008,34,3,
207,2009,29,2,
207,2010,29,2,
207,2011,32,3,
207,2012,31,3,
207,2013,40,4,
207,2014,24,2,
207,2015,46,4,
207,2016,63,6,
207,2017,76,7,
207,2018,68,6,
207,2019,32,3,
208,1969,3,0,
208,1971,8,0,
208,1972,12,1,
208,1973,16,1,
208,1975,8,0,
208,1976,15,1,
208,1977,23,2,
208,1978,14,1,
208,1979,18,1,
